Line,Timestamp,Filename,Treatment,Replicate,Analyte,RT,PeakArea,NonylAcetate,TIC,NA_Added,Quantity
61,4/12/2021 13:11,T6-2.D,T6,2,n-octane,5.23,3080137,6626068,5.50135318,200,34.147
1897,4/12/2021 13:11,T6-2.D,T6,2,nonyl acetate,13.5,6626068,6626068,14.97824611,200,200
3053,4/12/2021 13:11,T6-2.D,T6,2,n-tridecan-1-ol,16.9,9541968,6626068,10.38602801,200,199.71
1217,4/12/2021 13:11,T6-2.D,T6,2,p-cymene ,9.23,93533,6626068,2.440449642,200,0.46
197,4/12/2021 13:11,T6-2.D,T6,2,pentanone<4-hydroxy-4-methyl-2->,6.01,16439307,6626068,4.380727173,200,145.125
1421,4/12/2021 13:11,T6-2.D,T6,2,RI 1101.4,10.42,27053,6626068,3.035613552,200,0.165
1965,4/12/2021 13:11,T6-2.D,T6,2,RI 1350.0,14.03,186025,6626068,8.782698462,200,3.292
2033,4/12/2021 13:11,T6-2.D,T6,2,RI 1384.8,14.5,10409,6626068,11.49152542,200,0.241
2101,4/12/2021 13:11,T6-2.D,T6,2,RI 1391.0,14.59,200499,6626068,15.1109773,200,6.105
2169,4/12/2021 13:11,T6-2.D,T6,2,RI 1409.4,14.83,111068,6626068,6.362679426,200,1.424
2237,4/12/2021 13:11,T6-2.D,T6,2,RI 1423.4,15.01,70426,6626068,17.32354703,200,2.459
2305,4/12/2021 13:11,T6-2.D,T6,2,RI 1427.9,15.06,533489,6626068,12.19555849,200,13.111
2373,4/12/2021 13:11,T6-2.D,T6,2,RI 1433.6,15.13,4961,6626068,7.994166667,200,0.08
2441,4/12/2021 13:11,T6-2.D,T6,2,RI 1434.6,15.15,1084336,6626068,8.765701808,200,19.154
2509,4/12/2021 13:11,T6-2.D,T6,2,RI 1439.0,15.21,6940,6626068,5.815867925,200,0.081
2577,4/12/2021 13:11,T6-2.D,T6,2,RI 1447.4,15.31,31224,6626068,14.09469775,200,0.887
2645,4/12/2021 13:11,T6-2.D,T6,2,RI 1452.8,15.4,7591,6626068,14.34619794,200,0.219
2713,4/12/2021 13:11,T6-2.D,T6,2,RI 1473.2,15.64,61167,6626068,8.702692308,200,1.073
2917,4/12/2021 13:11,T6-2.D,T6,2,RI 1491.9,15.88,5216,6626068,7.972417017,200,0.084
2985,4/12/2021 13:11,T6-2.D,T6,2,RI 1515.5,16.16,25434,6626068,3.250375825,200,0.167
469,4/12/2021 13:11,T6-2.D,T6,2,RI 926.2,7.45,18892,6626068,2.442103908,200,0.093
877,4/12/2021 13:11,T6-2.D,T6,2,sabinene,8.36,15862,6626068,3.300065277,200,0.105
3121,4/12/2021 13:11,T6-2.D,T6,2,tetradecanal,17.35,210135,6626068,12.04965676,200,5.103
1354,4/12/2021 22:26,T6-3.D,T6,3,(E)-beta-ocimene,9.58,70766,4874416,5.294651542,200,1.026
1082,4/12/2021 22:26,T6-3.D,T6,3,(Z)-3-hexenyl acetate,8.88,408511,4874416,3.984787204,200,4.459
2782,4/12/2021 22:26,T6-3.D,T6,3,1-dodecanol,15.66,4088024,4874416,15.47239577,200,173.268
2850,4/12/2021 22:26,T6-3.D,T6,3,"2,6-di-tert-butyl-1,4-benzoquinone",15.73,178239,4874416,8.635928571,200,4.217
334,4/12/2021 22:26,T6-3.D,T6,3,2-heptanone,6.88,165613,4874416,3.192339999,200,1.448
266,4/12/2021 22:26,T6-3.D,T6,3,3-heptanone,6.8,563626,4874416,2.37080924,200,3.66
606,4/12/2021 22:26,T6-3.D,T6,3,alpha-pinene,7.66,1609562,4874416,4.024764937,200,17.746
810,4/12/2021 22:26,T6-3.D,T6,3,benzaldehyde,8.15,1098384,4874416,2.597346396,200,7.815
946,4/12/2021 22:26,T6-3.D,T6,3,beta-pinene,8.43,833341,4874416,3.93557867,200,8.984
674,4/12/2021 22:26,T6-3.D,T6,3,camphene,7.94,307059,4874416,5.212068429,200,4.384
1626,4/12/2021 22:26,T6-3.D,T6,3,camphor,11.25,61026,4874416,5.789524239,200,0.968
538,4/12/2021 22:26,T6-3.D,T6,3,cumene,7.49,257323,4874416,2.289488255,200,1.614
1150,4/12/2021 22:26,T6-3.D,T6,3,delta-3-carene,8.99,176635,4874416,4.080706382,200,1.975
742,4/12/2021 22:26,T6-3.D,T6,3,"hexanal, 2-ethyl-",8,1726020,4874416,4.041975892,200,19.111
1286,4/12/2021 22:26,T6-3.D,T6,3,limonene,9.3,531224,4874416,8.150954255,200,11.861
1490,4/12/2021 22:26,T6-3.D,T6,3,linalool,10.42,59240,4874416,8.983776528,200,1.458
1762,4/12/2021 22:26,T6-3.D,T6,3,methyl salicylate,11.97,94160,4874416,3.27745436,200,0.845
1694,4/12/2021 22:26,T6-3.D,T6,3,napthalene,11.85,468913,4874416,1.87984147,200,2.415
1830,4/12/2021 22:26,T6-3.D,T6,3,n-decanal,12.04,152274,4874416,10.67217566,200,4.452
402,4/12/2021 22:26,T6-3.D,T6,3,n-heptanal,7.07,153424,4874416,7.753393531,200,3.259
130,4/12/2021 22:26,T6-3.D,T6,3,n-hexanal,5.29,491133,4874416,4.524512422,200,6.087
1558,4/12/2021 22:26,T6-3.D,T6,3,n-nonanal,10.48,741797,4874416,8.477547446,200,17.227
1014,4/12/2021 22:26,T6-3.D,T6,3,n-octanal,8.83,137383,4874416,14.09759369,200,5.305
62,4/12/2021 22:26,T6-3.D,T6,3,n-octane,5.23,2765621,4874416,5.50135318,200,41.678
1898,4/12/2021 22:26,T6-3.D,T6,3,nonyl acetate,13.5,4874416,4874416,14.97824611,200,200
3054,4/12/2021 22:26,T6-3.D,T6,3,n-tridecan-1-ol,16.9,8568582,4874416,10.38602801,200,243.784
1218,4/12/2021 22:26,T6-3.D,T6,3,p-cymene ,9.22,254159,4874416,2.440449642,200,1.699
198,4/12/2021 22:26,T6-3.D,T6,3,pentanone<4-hydroxy-4-methyl-2->,6.01,12332265,4874416,4.380727173,200,147.991
1422,4/12/2021 22:26,T6-3.D,T6,3,RI 1101.4,10.42,59758,4874416,3.035613552,200,0.497
1966,4/12/2021 22:26,T6-3.D,T6,3,RI 1350.0,14.03,210026,4874416,8.782698462,200,5.053
2034,4/12/2021 22:26,T6-3.D,T6,3,RI 1384.8,14.5,5481,4874416,11.49152542,200,0.173
2102,4/12/2021 22:26,T6-3.D,T6,3,RI 1391.0,14.59,40827,4874416,15.1109773,200,1.69
2170,4/12/2021 22:26,T6-3.D,T6,3,RI 1409.4,14.83,31938,4874416,6.362679426,200,0.557
2238,4/12/2021 22:26,T6-3.D,T6,3,RI 1423.4,0,0,4874416,17.32354703,200,0
2306,4/12/2021 22:26,T6-3.D,T6,3,RI 1427.9,15.06,28378,4874416,12.19555849,200,0.948
2374,4/12/2021 22:26,T6-3.D,T6,3,RI 1433.6,15.13,13158,4874416,7.994166667,200,0.288
2442,4/12/2021 22:26,T6-3.D,T6,3,RI 1434.6,15.15,1569774,4874416,8.765701808,200,37.694
2510,4/12/2021 22:26,T6-3.D,T6,3,RI 1439.0,15.2,7739,4874416,5.815867925,200,0.123
2578,4/12/2021 22:26,T6-3.D,T6,3,RI 1447.4,15.31,35598,4874416,14.09469775,200,1.374
2646,4/12/2021 22:26,T6-3.D,T6,3,RI 1452.8,15.38,42807,4874416,14.34619794,200,1.682
2714,4/12/2021 22:26,T6-3.D,T6,3,RI 1473.2,15.64,2514,4874416,8.702692308,200,0.06
2918,4/12/2021 22:26,T6-3.D,T6,3,RI 1491.9,15.87,8928,4874416,7.972417017,200,0.195
2986,4/12/2021 22:26,T6-3.D,T6,3,RI 1515.5,16.16,15433,4874416,3.250375825,200,0.137
470,4/12/2021 22:26,T6-3.D,T6,3,RI 926.2,7.45,96807,4874416,2.442103908,200,0.648
878,4/12/2021 22:26,T6-3.D,T6,3,sabinene,8.36,27550,4874416,3.300065277,200,0.249
3122,4/12/2021 22:26,T6-3.D,T6,3,tetradecanal,17.35,167272,4874416,12.04965676,200,5.521
1355,4/12/2021 19:10,T6-4.D,T6,4,(E)-beta-ocimene,9.58,71953,5429977,5.294651542,200,0.937
1083,4/12/2021 19:10,T6-4.D,T6,4,(Z)-3-hexenyl acetate,8.88,310915,5429977,3.984787204,200,3.047
2783,4/12/2021 19:10,T6-4.D,T6,4,1-dodecanol,15.66,1636866,5429977,15.47239577,200,62.279
2851,4/12/2021 19:10,T6-4.D,T6,4,"2,6-di-tert-butyl-1,4-benzoquinone",15.73,269623,5429977,8.635928571,200,5.726
335,4/12/2021 19:10,T6-4.D,T6,4,2-heptanone,6.88,126392,5429977,3.192339999,200,0.992
267,4/12/2021 19:10,T6-4.D,T6,4,3-heptanone,6.8,665522,5429977,2.37080924,200,3.88
607,4/12/2021 19:10,T6-4.D,T6,4,alpha-pinene,7.66,1750707,5429977,4.024764937,200,17.327
811,4/12/2021 19:10,T6-4.D,T6,4,benzaldehyde,8.15,1126947,5429977,2.597346396,200,7.198
947,4/12/2021 19:10,T6-4.D,T6,4,beta-pinene,8.43,950743,5429977,3.93557867,200,9.201
675,4/12/2021 19:10,T6-4.D,T6,4,camphene,7.94,349789,5429977,5.212068429,200,4.483
1627,4/12/2021 19:10,T6-4.D,T6,4,camphor,11.25,71783,5429977,5.789524239,200,1.022
539,4/12/2021 19:10,T6-4.D,T6,4,cumene,7.49,305356,5429977,2.289488255,200,1.719
1151,4/12/2021 19:10,T6-4.D,T6,4,delta-3-carene,8.99,203759,5429977,4.080706382,200,2.045
743,4/12/2021 19:10,T6-4.D,T6,4,"hexanal, 2-ethyl-",8,2680421,5429977,4.041975892,200,26.642
1287,4/12/2021 19:10,T6-4.D,T6,4,limonene,9.3,602658,5429977,8.150954255,200,12.08
1491,4/12/2021 19:10,T6-4.D,T6,4,linalool,10.42,77003,5429977,8.983776528,200,1.701
1763,4/12/2021 19:10,T6-4.D,T6,4,methyl salicylate,11.98,58313,5429977,3.27745436,200,0.47
1695,4/12/2021 19:10,T6-4.D,T6,4,napthalene,11.85,594944,5429977,1.87984147,200,2.75
1831,4/12/2021 19:10,T6-4.D,T6,4,n-decanal,12.04,90710,5429977,10.67217566,200,2.381
403,4/12/2021 19:10,T6-4.D,T6,4,n-heptanal,7.06,90760,5429977,7.753393531,200,1.73
131,4/12/2021 19:10,T6-4.D,T6,4,n-hexanal,5.22,904125,5429977,4.524512422,200,10.059
1559,4/12/2021 19:10,T6-4.D,T6,4,n-nonanal,10.48,527338,5429977,8.477547446,200,10.993
1015,4/12/2021 19:10,T6-4.D,T6,4,n-octanal,8.82,100150,5429977,14.09759369,200,3.472
63,4/12/2021 19:10,T6-4.D,T6,4,n-octane,5.22,2563878,5429977,5.50135318,200,34.685
1899,4/12/2021 19:10,T6-4.D,T6,4,nonyl acetate,13.5,5429977,5429977,14.97824611,200,200
3055,4/12/2021 19:10,T6-4.D,T6,4,n-tridecan-1-ol,16.9,1626080,5429977,10.38602801,200,41.53
1219,4/12/2021 19:10,T6-4.D,T6,4,p-cymene ,9.23,298746,5429977,2.440449642,200,1.793
199,4/12/2021 19:10,T6-4.D,T6,4,pentanone<4-hydroxy-4-methyl-2->,6.01,14091656,5429977,4.380727173,200,151.803
1423,4/12/2021 19:10,T6-4.D,T6,4,RI 1101.4,10.42,76853,5429977,3.035613552,200,0.574
1967,4/12/2021 19:10,T6-4.D,T6,4,RI 1350.0,14.03,276352,5429977,8.782698462,200,5.968
2035,4/12/2021 19:10,T6-4.D,T6,4,RI 1384.8,14.5,14357,5429977,11.49152542,200,0.406
2103,4/12/2021 19:10,T6-4.D,T6,4,RI 1391.0,14.59,51505,5429977,15.1109773,200,1.914
2171,4/12/2021 19:10,T6-4.D,T6,4,RI 1409.4,14.83,34236,5429977,6.362679426,200,0.536
2239,4/12/2021 19:10,T6-4.D,T6,4,RI 1423.4,15.01,9820,5429977,17.32354703,200,0.418
2307,4/12/2021 19:10,T6-4.D,T6,4,RI 1427.9,15.06,38058,5429977,12.19555849,200,1.141
2375,4/12/2021 19:10,T6-4.D,T6,4,RI 1433.6,15.14,19057,5429977,7.994166667,200,0.375
2443,4/12/2021 19:10,T6-4.D,T6,4,RI 1434.6,15.15,281949,5429977,8.765701808,200,6.078
2511,4/12/2021 19:10,T6-4.D,T6,4,RI 1439.0,15.2,8395,5429977,5.815867925,200,0.12
2579,4/12/2021 19:10,T6-4.D,T6,4,RI 1447.4,15.31,53003,5429977,14.09469775,200,1.837
2647,4/12/2021 19:10,T6-4.D,T6,4,RI 1452.8,15.38,40909,5429977,14.34619794,200,1.443
2715,4/12/2021 19:10,T6-4.D,T6,4,RI 1473.2,0,0,5429977,8.702692308,200,0
2919,4/12/2021 19:10,T6-4.D,T6,4,RI 1491.9,15.87,10386,5429977,7.972417017,200,0.204
2987,4/12/2021 19:10,T6-4.D,T6,4,RI 1515.5,16.16,20409,5429977,3.250375825,200,0.163
471,4/12/2021 19:10,T6-4.D,T6,4,RI 926.2,7.45,96425,5429977,2.442103908,200,0.579
879,4/12/2021 19:10,T6-4.D,T6,4,sabinene,8.36,35710,5429977,3.300065277,200,0.29
3123,4/12/2021 19:10,T6-4.D,T6,4,tetradecanal,17.36,33338,5429977,12.04965676,200,0.988
1356,4/8/2021 17:12,T6-5.D,T6,5,(E)-beta-ocimene,9.58,103630,5625577,5.294651542,200,1.302
1084,4/8/2021 17:12,T6-5.D,T6,5,(Z)-3-hexenyl acetate,8.88,716863,5625577,3.984787204,200,6.78
2784,4/8/2021 17:12,T6-5.D,T6,5,1-dodecanol,15.68,23060990,5625577,15.47239577,200,846.91
2852,4/8/2021 17:12,T6-5.D,T6,5,"2,6-di-tert-butyl-1,4-benzoquinone",15.73,279242,5625577,8.635928571,200,5.724
336,4/8/2021 17:12,T6-5.D,T6,5,2-heptanone,6.88,332515,5625577,3.192339999,200,2.52
268,4/8/2021 17:12,T6-5.D,T6,5,3-heptanone,6.8,1235334,5625577,2.37080924,200,6.952
608,4/8/2021 17:12,T6-5.D,T6,5,alpha-pinene,7.66,2300002,5625577,4.024764937,200,21.972
812,4/8/2021 17:12,T6-5.D,T6,5,benzaldehyde,8.15,2068617,5625577,2.597346396,200,12.753
948,4/8/2021 17:12,T6-5.D,T6,5,beta-pinene,8.43,1206321,5625577,3.93557867,200,11.269
676,4/8/2021 17:12,T6-5.D,T6,5,camphene,7.94,441023,5625577,5.212068429,200,5.456
1628,4/8/2021 17:12,T6-5.D,T6,5,camphor,11.25,108006,5625577,5.789524239,200,1.484
540,4/8/2021 17:12,T6-5.D,T6,5,cumene,7.5,362558,5625577,2.289488255,200,1.97
1152,4/8/2021 17:12,T6-5.D,T6,5,delta-3-carene,8.99,265328,5625577,4.080706382,200,2.57
744,4/8/2021 17:12,T6-5.D,T6,5,"hexanal, 2-ethyl-",8,3332670,5625577,4.041975892,200,31.973
1288,4/8/2021 17:12,T6-5.D,T6,5,limonene,9.3,799437,5625577,8.150954255,200,15.467
1492,4/8/2021 17:12,T6-5.D,T6,5,linalool,10.42,98580,5625577,8.983776528,200,2.102
1764,4/8/2021 17:12,T6-5.D,T6,5,methyl salicylate,11.98,205219,5625577,3.27745436,200,1.596
1696,4/8/2021 17:12,T6-5.D,T6,5,napthalene,11.85,756699,5625577,1.87984147,200,3.376
1832,4/8/2021 17:12,T6-5.D,T6,5,n-decanal,12.04,365596,5625577,10.67217566,200,9.261
404,4/8/2021 17:12,T6-5.D,T6,5,n-heptanal,7.07,370567,5625577,7.753393531,200,6.82
132,4/8/2021 17:12,T6-5.D,T6,5,n-hexanal,5.29,789862,5625577,4.524512422,200,8.483
1560,4/8/2021 17:12,T6-5.D,T6,5,n-nonanal,10.48,438849,5625577,8.477547446,200,8.831
1016,4/8/2021 17:12,T6-5.D,T6,5,n-octanal,8.83,220473,5625577,14.09759369,200,7.377
64,4/8/2021 17:12,T6-5.D,T6,5,n-octane,5.23,2828945,5625577,5.50135318,200,36.94
1900,4/8/2021 17:12,T6-5.D,T6,5,nonyl acetate,13.5,5625577,5625577,14.97824611,200,200
3056,4/8/2021 17:12,T6-5.D,T6,5,n-tridecan-1-ol,16.92,38513735,5625577,10.38602801,200,949.439
1220,4/8/2021 17:12,T6-5.D,T6,5,p-cymene ,9.23,415405,5625577,2.440449642,200,2.406
200,4/8/2021 17:12,T6-5.D,T6,5,pentanone<4-hydroxy-4-methyl-2->,6.01,13075363,5625577,4.380727173,200,135.957
1424,4/8/2021 17:12,T6-5.D,T6,5,RI 1101.4,10.42,98556,5625577,3.035613552,200,0.71
1968,4/8/2021 17:12,T6-5.D,T6,5,RI 1350.0,14.03,281470,5625577,8.782698462,200,5.868
2036,4/8/2021 17:12,T6-5.D,T6,5,RI 1384.8,14.5,20460,5625577,11.49152542,200,0.558
2104,4/8/2021 17:12,T6-5.D,T6,5,RI 1391.0,14.59,204862,5625577,15.1109773,200,7.348
2172,4/8/2021 17:12,T6-5.D,T6,5,RI 1409.4,14.83,109333,5625577,6.362679426,200,1.651
2240,4/8/2021 17:12,T6-5.D,T6,5,RI 1423.4,15.01,62175,5625577,17.32354703,200,2.557
2308,4/8/2021 17:12,T6-5.D,T6,5,RI 1427.9,15.06,540565,5625577,12.19555849,200,15.648
2376,4/8/2021 17:12,T6-5.D,T6,5,RI 1433.6,15.13,16862,5625577,7.994166667,200,0.32
2444,4/8/2021 17:12,T6-5.D,T6,5,RI 1434.6,15.15,15268089,5625577,8.765701808,200,317.668
2512,4/8/2021 17:12,T6-5.D,T6,5,RI 1439.0,15.2,11444,5625577,5.815867925,200,0.158
2580,4/8/2021 17:12,T6-5.D,T6,5,RI 1447.4,15.31,86657,5625577,14.09469775,200,2.899
2648,4/8/2021 17:12,T6-5.D,T6,5,RI 1452.8,15.38,57789,5625577,14.34619794,200,1.968
2716,4/8/2021 17:12,T6-5.D,T6,5,RI 1473.2,15.64,55121,5625577,8.702692308,200,1.139
2920,4/8/2021 17:12,T6-5.D,T6,5,RI 1491.9,15.88,7503,5625577,7.972417017,200,0.142
2988,4/8/2021 17:12,T6-5.D,T6,5,RI 1515.5,16.16,26190,5625577,3.250375825,200,0.202
472,4/8/2021 17:12,T6-5.D,T6,5,RI 926.2,7.45,109875,5625577,2.442103908,200,0.637
880,4/8/2021 17:12,T6-5.D,T6,5,sabinene,8.36,48757,5625577,3.300065277,200,0.382
3124,4/8/2021 17:12,T6-5.D,T6,5,tetradecanal,17.35,556388,5625577,12.04965676,200,15.913
1357,4/13/2021 14:11,T6-6.D,T6,6,(E)-beta-ocimene,9.58,73811,4911589,5.294651542,200,1.062
1085,4/13/2021 14:11,T6-6.D,T6,6,(Z)-3-hexenyl acetate,8.88,586964,4911589,3.984787204,200,6.359
2785,4/13/2021 14:11,T6-6.D,T6,6,1-dodecanol,15.66,4190240,4911589,15.47239577,200,176.256
2853,4/13/2021 14:11,T6-6.D,T6,6,"2,6-di-tert-butyl-1,4-benzoquinone",15.73,168109,4911589,8.635928571,200,3.947
337,4/13/2021 14:11,T6-6.D,T6,6,2-heptanone,6.88,249995,4911589,3.192339999,200,2.17
269,4/13/2021 14:11,T6-6.D,T6,6,3-heptanone,6.81,1037995,4911589,2.37080924,200,6.69
609,4/13/2021 14:11,T6-6.D,T6,6,alpha-pinene,7.66,2070726,4911589,4.024764937,200,22.657
813,4/13/2021 14:11,T6-6.D,T6,6,benzaldehyde,8.15,1574692,4911589,2.597346396,200,11.119
949,4/13/2021 14:11,T6-6.D,T6,6,beta-pinene,8.44,1032727,4911589,3.93557867,200,11.049
677,4/13/2021 14:11,T6-6.D,T6,6,camphene,7.94,387752,4911589,5.212068429,200,5.494
1629,4/13/2021 14:11,T6-6.D,T6,6,camphor,11.25,68888,4911589,5.789524239,200,1.084
541,4/13/2021 14:11,T6-6.D,T6,6,cumene,7.5,328993,4911589,2.289488255,200,2.048
1153,4/13/2021 14:11,T6-6.D,T6,6,delta-3-carene,8.99,215282,4911589,4.080706382,200,2.388
745,4/13/2021 14:11,T6-6.D,T6,6,"hexanal, 2-ethyl-",8,2431184,4911589,4.041975892,200,26.715
1289,4/13/2021 14:11,T6-6.D,T6,6,limonene,9.3,606437,4911589,8.150954255,200,13.438
1493,4/13/2021 14:11,T6-6.D,T6,6,linalool,10.42,77969,4911589,8.983776528,200,1.904
1765,4/13/2021 14:11,T6-6.D,T6,6,methyl salicylate,12.01,52909,4911589,3.27745436,200,0.471
1697,4/13/2021 14:11,T6-6.D,T6,6,napthalene,11.85,570588,4911589,1.87984147,200,2.916
1833,4/13/2021 14:11,T6-6.D,T6,6,n-decanal,12.04,110694,4911589,10.67217566,200,3.212
405,4/13/2021 14:11,T6-6.D,T6,6,n-heptanal,7.07,233059,4911589,7.753393531,200,4.913
133,4/13/2021 14:11,T6-6.D,T6,6,n-hexanal,5.29,747483,4911589,4.524512422,200,9.194
1561,4/13/2021 14:11,T6-6.D,T6,6,n-nonanal,10.48,293208,4911589,8.477547446,200,6.758
1017,4/13/2021 14:11,T6-6.D,T6,6,n-octanal,8.83,137877,4911589,14.09759369,200,5.284
65,4/13/2021 14:11,T6-6.D,T6,6,n-octane,5.23,2858568,4911589,5.50135318,200,42.753
1901,4/13/2021 14:11,T6-6.D,T6,6,nonyl acetate,13.51,4911589,4911589,14.97824611,200,200
3057,4/13/2021 14:11,T6-6.D,T6,6,n-tridecan-1-ol,16.9,9910599,4911589,10.38602801,200,279.831
1221,4/13/2021 14:11,T6-6.D,T6,6,p-cymene ,9.23,303107,4911589,2.440449642,200,2.011
201,4/13/2021 14:11,T6-6.D,T6,6,pentanone<4-hydroxy-4-methyl-2->,6.02,10844975,4911589,4.380727173,200,129.158
1425,4/13/2021 14:11,T6-6.D,T6,6,RI 1101.4,10.42,77146,4911589,3.035613552,200,0.637
1969,4/13/2021 14:11,T6-6.D,T6,6,RI 1350.0,14.03,237513,4911589,8.782698462,200,5.671
2037,4/13/2021 14:11,T6-6.D,T6,6,RI 1384.8,14.5,26816,4911589,11.49152542,200,0.838
2105,4/13/2021 14:11,T6-6.D,T6,6,RI 1391.0,14.59,173453,4911589,15.1109773,200,7.126
2173,4/13/2021 14:11,T6-6.D,T6,6,RI 1409.4,14.83,85934,4911589,6.362679426,200,1.486
2241,4/13/2021 14:11,T6-6.D,T6,6,RI 1423.4,15.01,55309,4911589,17.32354703,200,2.605
2309,4/13/2021 14:11,T6-6.D,T6,6,RI 1427.9,15.07,388816,4911589,12.19555849,200,12.891
2377,4/13/2021 14:11,T6-6.D,T6,6,RI 1433.6,15.13,15133,4911589,7.994166667,200,0.329
2445,4/13/2021 14:11,T6-6.D,T6,6,RI 1434.6,15.15,1010818,4911589,8.765701808,200,24.088
2513,4/13/2021 14:11,T6-6.D,T6,6,RI 1439.0,15.2,10380,4911589,5.815867925,200,0.164
2581,4/13/2021 14:11,T6-6.D,T6,6,RI 1447.4,15.31,72693,4911589,14.09469775,200,2.785
2649,4/13/2021 14:11,T6-6.D,T6,6,RI 1452.8,15.38,39971,4911589,14.34619794,200,1.559
2717,4/13/2021 14:11,T6-6.D,T6,6,RI 1473.2,15.64,47640,4911589,8.702692308,200,1.127
2921,4/13/2021 14:11,T6-6.D,T6,6,RI 1491.9,15.87,9620,4911589,7.972417017,200,0.209
2989,4/13/2021 14:11,T6-6.D,T6,6,RI 1515.5,16.16,29173,4911589,3.250375825,200,0.258
473,4/13/2021 14:11,T6-6.D,T6,6,RI 926.2,7.45,113605,4911589,2.442103908,200,0.754
881,4/13/2021 14:11,T6-6.D,T6,6,sabinene,8.37,37088,4911589,3.300065277,200,0.333
3125,4/13/2021 14:11,T6-6.D,T6,6,tetradecanal,17.35,91827,4911589,12.04965676,200,3.008
1358,4/13/2021 16:20,T6-7.D,T6,7,(E)-beta-ocimene,9.58,94506,5771264,5.294651542,200,1.158
1086,4/13/2021 16:20,T6-7.D,T6,7,(Z)-3-hexenyl acetate,8.88,690568,5771264,3.984787204,200,6.367
2786,4/13/2021 16:20,T6-7.D,T6,7,1-dodecanol,15.67,3455642,5771264,15.47239577,200,123.704
2854,4/13/2021 16:20,T6-7.D,T6,7,"2,6-di-tert-butyl-1,4-benzoquinone",15.73,267495,5771264,8.635928571,200,5.345
338,4/13/2021 16:20,T6-7.D,T6,7,2-heptanone,6.88,260858,5771264,3.192339999,200,1.927
270,4/13/2021 16:20,T6-7.D,T6,7,3-heptanone,6.81,1440197,5771264,2.37080924,200,7.9
610,4/13/2021 16:20,T6-7.D,T6,7,alpha-pinene,7.66,2281513,5771264,4.024764937,200,21.245
814,4/13/2021 16:20,T6-7.D,T6,7,benzaldehyde,8.15,1833758,5771264,2.597346396,200,11.02
950,4/13/2021 16:20,T6-7.D,T6,7,beta-pinene,8.43,1257493,5771264,3.93557867,200,11.45
678,4/13/2021 16:20,T6-7.D,T6,7,camphene,7.94,455262,5771264,5.212068429,200,5.49
1630,4/13/2021 16:20,T6-7.D,T6,7,camphor,11.25,95226,5771264,5.789524239,200,1.276
542,4/13/2021 16:20,T6-7.D,T6,7,cumene,7.5,385392,5771264,2.289488255,200,2.041
1154,4/13/2021 16:20,T6-7.D,T6,7,delta-3-carene,8.99,268756,5771264,4.080706382,200,2.537
746,4/13/2021 16:20,T6-7.D,T6,7,"hexanal, 2-ethyl-",8,3772899,5771264,4.041975892,200,35.283
1290,4/13/2021 16:20,T6-7.D,T6,7,limonene,9.3,813240,5771264,8.150954255,200,15.336
1494,4/13/2021 16:20,T6-7.D,T6,7,linalool,10.42,94958,5771264,8.983776528,200,1.974
1766,4/13/2021 16:20,T6-7.D,T6,7,methyl salicylate,11.99,84559,5771264,3.27745436,200,0.641
1698,4/13/2021 16:20,T6-7.D,T6,7,napthalene,11.85,790819,5771264,1.87984147,200,3.44
1834,4/13/2021 16:20,T6-7.D,T6,7,n-decanal,12.04,172985,5771264,10.67217566,200,4.271
406,4/13/2021 16:20,T6-7.D,T6,7,n-heptanal,7.07,214807,5771264,7.753393531,200,3.853
134,4/13/2021 16:20,T6-7.D,T6,7,n-hexanal,5.29,705774,5771264,4.524512422,200,7.388
1562,4/13/2021 16:20,T6-7.D,T6,7,n-nonanal,10.48,383221,5771264,8.477547446,200,7.517
1018,4/13/2021 16:20,T6-7.D,T6,7,n-octanal,8.83,136748,5771264,14.09759369,200,4.46
66,4/13/2021 16:20,T6-7.D,T6,7,n-octane,5.23,2727780,5771264,5.50135318,200,34.72
1902,4/13/2021 16:20,T6-7.D,T6,7,nonyl acetate,13.51,5771264,5771264,14.97824611,200,200
3058,4/13/2021 16:20,T6-7.D,T6,7,n-tridecan-1-ol,16.9,6347874,5771264,10.38602801,200,152.537
1222,4/13/2021 16:20,T6-7.D,T6,7,p-cymene ,9.23,396166,5771264,2.440449642,200,2.237
202,4/13/2021 16:20,T6-7.D,T6,7,pentanone<4-hydroxy-4-methyl-2->,6.01,16883600,5771264,4.380727173,200,171.123
1426,4/13/2021 16:20,T6-7.D,T6,7,RI 1101.4,10.42,94914,5771264,3.035613552,200,0.667
1970,4/13/2021 16:20,T6-7.D,T6,7,RI 1350.0,14.03,342666,5771264,8.782698462,200,6.963
2038,4/13/2021 16:20,T6-7.D,T6,7,RI 1384.8,14.5,18166,5771264,11.49152542,200,0.483
2106,4/13/2021 16:20,T6-7.D,T6,7,RI 1391.0,14.59,235313,5771264,15.1109773,200,8.227
2174,4/13/2021 16:20,T6-7.D,T6,7,RI 1409.4,14.83,123937,5771264,6.362679426,200,1.824
2242,4/13/2021 16:20,T6-7.D,T6,7,RI 1423.4,15.01,68737,5771264,17.32354703,200,2.755
2310,4/13/2021 16:20,T6-7.D,T6,7,RI 1427.9,15.07,561428,5771264,12.19555849,200,15.841
2378,4/13/2021 16:20,T6-7.D,T6,7,RI 1433.6,15.13,17947,5771264,7.994166667,200,0.332
2446,4/13/2021 16:20,T6-7.D,T6,7,RI 1434.6,15.15,588528,5771264,8.765701808,200,11.936
